source_success_id,source_name,macro_region,country_or_region,country_qid,source_class,institutional_level,url,final_url,http_status,content_type,response_bytes,page_title,meta_description,detected_protocols,protocol_evidence,source_success_status,capture_scope,image_policy_next,rights_policy_next,next_item_capture_priority,period_start,period_end,period_bands,wikidata_qid,wikidata_url,access_date,notes
NMSS2026R0105,Botswana Craft,Africa,Botswana,Q963,museum,official_source_site,https://botswanacraft.com/,https://botswanacraft.com/,200,text/html;charset=utf-8,140000,Botswanacraft Marketing,"Botswanacraft is the largest handcraft center in Gaborone. We also have a courtyard restaurant, conference room and host corporate events and music shows.",IIIF,"IIIF:rel=""manifest""",success,official source homepage metadata; no raw payload or image download,candidate IMG02/source-hosted route; IMG03 only after item-level open-rights evidence,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P0 item/image adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q111916004,https://www.wikidata.org/wiki/Q111916004,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0106,Maison Abylai Khan,Central Asia,Kazakhstan,Q232,museum,official_source_site,https://rah.kz/en/,https://rah.kz/en/,200,text/html; charset=utf-8,19307,Home - Museum complex “Abilay khan Rezidence”,"Сайт музейного комплекса ""Резиденция Абылай хана"" в Петропавловске",RSS/Atom;JSON-LD,RSS/Atom:application/rss+xml; JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q4165251,https://www.wikidata.org/wiki/Q4165251,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0107,Bunun Cultural Museum,East Asia,Taiwan,Q865,museum,official_source_site,https://museum.haiduau.gov.tw/,https://museum.haiduau.gov.tw/,200,text/html; charset=UTF-8,21067,海端鄉布農族文化館 Bunun Cultural Museum of Haiduan Township,海端鄉布農族文化館位於海端鄉山平部落內，靠近海端鄉的行政中心區域，其規劃籌備時間為1996年，完工時間為2002年。由於當時地方首長與意見領袖積極爭取文化建設的推動下，海端鄉成為最早一波擁有地方館的原住民地區，這對缺乏重要文化建設的海端鄉而言，文物館的出現確實為地方文化的發展帶來了更多的可能性。,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q18712823,https://www.wikidata.org/wiki/Q18712823,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0108,Museum of Apollonia,Eastern Europe / Caucasus,Albania,Q222,museum,official_source_site,https://apolloniaarchaeologicalpark.al/,https://apolloniaarchaeologicalpark.al/,200,text/html; charset=UTF-8,140000,Kreu - P.A.A.B,Mirë se vini në Parqet Arkeologjike Apoloni & Bylis vr tour apolonia muzeu RRUGËT E BESIMIT ‎ ‎ HISTORIA E BYLIS bylis Videot e Fundit Ndiqni Podcast Anonimi i Artit të Grushtimit L’Anonymat dans l’Art du Pugilisme Në Akropol Google Street View Informacione ORARET Përgjatë 2 sezoneve 1 Nëntor – 28 Shkurt E Martë – […],RSS/Atom;JSON-LD,"RSS/Atom:rel=""alternate""; JSON-LD:application/ld+json",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q6940744,https://www.wikidata.org/wiki/Q6940744,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0109,Argentina Data Portal,Latin America / Caribbean,Argentina,Q414,library,official_source_site,https://datos.gob.ar/,https://datos.gob.ar/,200,text/html; charset=utf-8,32628,Datos Argentina,,RSS/Atom;JSON-LD,"RSS/Atom:rel=""alternate""; JSON-LD:application/ld+json",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q97095896,https://www.wikidata.org/wiki/Q97095896,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0110,"Museum of Zoroastrians History and Culture, Yazd",MENA,Iran,Q794,museum,official_source_site,http://markarmuseum.com,http://www.markarmuseum.com/,200,text/html; charset=UTF-8,43514,مجموعه مارکار یزد,,WordPress REST,WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q65102843,https://www.wikidata.org/wiki/Q65102843,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0111,Liberation War Museum,South Asia,Bangladesh,Q902,museum,official_source_site,http://www.liberationwarmuseumbd.org/,http://www.liberationwarmuseumbd.org/,200,text/html; charset=UTF-8,140000,Liberation War Museum,,Static JS App;PDF,Static JS App:vite; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q2912841,https://www.wikidata.org/wiki/Q2912841,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0112,Bujang Valley Archaeology Museum,Southeast Asia,Malaysia,Q833,museum,official_source_site,http://www.jmm.gov.my/ms/muzium/muzium-arkeologi-lembah-bujang,https://www.jmm.gov.my/ms/content/muzium-arkeologi-lembah-bujang-0,200,text/html; charset=UTF-8,57118,Muzium Arkeologi Lembah Bujang | Jabatan Muzium Malaysia,,RSS/Atom;PDF,"RSS/Atom:rel=""alternate""; PDF:.pdf",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q12698634,https://www.wikidata.org/wiki/Q12698634,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0113,Botswana International University of Science and Technology Library,Africa,Botswana,Q963,library,official_source_site,https://www.biust.ac.bw/library/,https://www.biust.ac.bw/library/,200,text/html; charset=UTF-8,140000,Library – Botswana International University of Science & Technology,,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml; WordPress REST:wp-content,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q117772098,https://www.wikidata.org/wiki/Q117772098,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0114,Museum of Fine Arts Named after the Nevzorov Family,Central Asia,Kazakhstan,Q232,museum,official_source_site,https://nevzorovcollection.kz/en/glavnaya-english,https://nevzorovcollection.kz/en/glavnaya-english,200,text/html; charset=UTF-8,140000,Regional Museum of Fine Arts Named after the Nevzorovs Family,Latest News,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q1954569,https://www.wikidata.org/wiki/Q1954569,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0115,Capital Art Center,East Asia,Taiwan,Q865,museum,official_source_site,https://www.capitalart.com.tw/,https://www.capitalart.com.tw/,200,text/html; charset=UTF-8,20729,首頁-首都藝術中心,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q113450825,https://www.wikidata.org/wiki/Q113450825,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0116,Museum of the Bank of Albania,Eastern Europe / Caucasus,Albania,Q222,museum,official_source_site,https://www.bankofalbania.org/Museum_and_education/About_the_Museum_of_the_Bank_of_Albania/,https://www.bankofalbania.org/Museum_and_education/About_the_Museum_of_the_Bank_of_Albania/,200,text/html; charset=UTF-8,55612,About the Museum of the Bank of Albania,"The Museum of the Bank of Albania was inaugurated on 30 October 2015, combining elements of a museum and didactics. It is situated within the headquarters of the central bank in the main square of the capital. Each of the two floors is conceived as an independent space from the other.",,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q25570812,https://www.wikidata.org/wiki/Q25570812,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0117,Argentine Diplomacy Museum,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://cancilleria.gob.ar/es/institucional/patrimonio/museo-de-la-diplomacia-argentina,https://cancilleria.gob.ar/es/institucional/patrimonio/museo-de-la-diplomacia-argentina,200,text/html; charset=utf-8,53312,"Museo de la Diplomacia Argentina | Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",El Museo de la Diplomacia Argentina se ocupa de la conservación y puesta en valor del patrimonio histórico cultural de la Cancillería. Su objetivo es promover la reflexión acerca de la actividad diplomática argentina. Refleja en sus exposiciones la práctica y la construcción de la política exterior de nuestro país a través del tiempo.,JSON-LD,JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q112066857,https://www.wikidata.org/wiki/Q112066857,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
